0
22
10
-5
-9
-12
-17
-17
-13
-14
-13
-3
0
-4
-7
-21
-38
-36
-24
-14
-4
1
3
30
85
138
157
132
72
8
-30
-38
-30
-24
-24
-25
-28
-33
-39
-38
-31
-29
-28
-21
-19
-18
-6
3
2
0
0
-2
-9
-16
-18
-21
-19
-8
3
7
2
1
0
-8
-2
8
8
12
17
14
11
14
18
24
25
19
14
6
-2
-1
4
13
18
8
-1
-10
-15
-8
-6
-18
-23
-19
-21
-24
-23
-27
-20
-2
0
-4
-6
-11
-10
-4
-2
-1
0
7
12
8
5
0
-3
8
18
11
0
-7
-5
5
11
13
13
12
10
2
-6
-3
4
12
20
22
24
30
32
27
19
18
20
17
17
15
1
-5
0
5
9
9
-2
-17
-26
-26
-20
-16
-11
-2
2
-2
-8
-11
-18
-23
-13
0
-3
-18
-27
-33
-27
19
90
143
165
148
98
36
-20
-39
-12
7
-5
-13
-11
-16
-17
-7
-5
-14
-15
-10
-9
-9
-9
-15
-22
-19
-15
-14
-8
5
14
14
5
-6
-5
11
23
18
13
6
-7
-13
0
15
19
17
21
19
6
-1
1
4
6
4
0
3
2
-10
-18
-11
0
0
-10
-29
-42
-39
-32
-30
-28
-27
-28
-29
-36
-45
-48
-32
-11
-8
-13
-17
-25
-21
-9
-10
-8
-4
-13
-17
-2
11
7
-8
-18
-14
-1
6
6
0
-8
-7
-2
-2
-9
-12
-10
-7
2
16
23
16
2
0
8
10
8
11
5
-4
-8
-10
-12
-8
-6
-15
-23
-26
-30
-29
-15
-3
-6
-7
-3
-7
-15
-14
-12
-18
-22
-29
-38
-23
11
53
110
152
146
105
44
-11
-30
-32
-38
-46
-40
-23
-16
-22
-23
-25
-33
-38
-39
-40
-32
-19
-12
-8
-11
-23
-25
-10
1
0
5
14
7
0
3
9
16
23
19
16
19
26
30
22
15
22
28
24
18
23
39
42
33
36
44
44
34
20
11
9
12
15
8
-6
-8
0
-1
-6
-4
0
3
2
-8
-12
-1
7
6
0
0
10
20
19
15
16
13
0
0
10
18
21
13
2
10
20
14
4
-3
-3
6
14
10
7
9
7
0
2
12
15
13
16
18
9
3
3
6
11
6
-4
-6
-5
-4
-4
-8
-15
-21
-24
-26
-25
-19
-15
-16
-17
-14
-11
-16
-22
-15
-11
-19
-32
-47
